Year,Round,GP_Name,Driver,fp2_TotalLaps,fp2_FastestLap,Q1_Time,Q2_Time,Q3_Time,Race_Position,Race_Points,Race_Status,Race_TotalLaps,Race_FastestLap
2019,8,French Grand Prix,RIC,34,93.02,90.954,90.369,89.918,11,0,+1 Lap,52,94.873
2019,8,French Grand Prix,RUS,33,94.614,92.789,,,19,0,+2 Laps,51,95.83
2019,8,French Grand Prix,SAI,27,92.432,91.073,90.319,89.522,6,8,Finished,53,94.561
2019,8,French Grand Prix,STR,32,93.884,91.726,,,13,0,+1 Lap,52,94.924
2019,8,French Grand Prix,VER,29,92.049,91.327,90.099,89.409,4,12,Finished,53,94.162
2019,8,French Grand Prix,VET,32,91.665,91.075,89.506,89.799,5,11,Finished,53,92.74
2019,9,Austrian Grand Prix,ALB,46,66.064,64.708,64.665,,15,0,+1 Lap,70,68.946
2019,9,Austrian Grand Prix,BOT,12,65.417,64.084,63.863,63.537,3,15,Finished,71,68.565
2019,9,Austrian Grand Prix,GAS,33,65.487,64.412,63.988,64.199,7,6,+1 Lap,70,68.79
2019,9,Austrian Grand Prix,GIO,37,66.119,64.45,64.194,64.179,10,1,+1 Lap,70,69.051
2019,9,Austrian Grand Prix,GRO,38,65.701,64.552,64.49,,16,0,+1 Lap,70,68.987
2019,9,Austrian Grand Prix,HAM,43,65.529,63.818,63.803,63.262,5,10,Finished,71,68.05
2019,9,Austrian Grand Prix,HUL,27,66.249,64.733,64.516,,13,0,+1 Lap,70,69.248
2019,9,Austrian Grand Prix,KUB,38,68.508,66.206,,,20,0,+3 Laps,68,70.964
2019,9,Austrian Grand Prix,KVY,38,66.148,65.324,,,17,0,+1 Lap,70,69.498
2019,9,Austrian Grand Prix,LEC,37,65.086,64.138,63.378,63.003,2,18,Finished,71,67.994
2019,9,Austrian Grand Prix,MAG,41,65.96,64.778,64.466,64.072,19,0,+2 Laps,69,68.903
2019,9,Austrian Grand Prix,NOR,48,65.952,64.361,64.211,64.099,6,8,+1 Lap,70,68.699
2019,9,Austrian Grand Prix,PER,43,65.964,64.789,,,11,0,+1 Lap,70,69.061
2019,9,Austrian Grand Prix,RAI,37,65.728,64.615,64.056,64.166,9,2,+1 Lap,70,69.126
2019,9,Austrian Grand Prix,RIC,30,66.418,64.647,64.79,,12,0,+1 Lap,70,68.019
2019,9,Austrian Grand Prix,RUS,27,67.217,65.904,,,18,0,+2 Laps,69,69.926
2019,9,Austrian Grand Prix,SAI,44,65.545,64.453,73.601,,8,4,+1 Lap,70,68.117
2019,9,Austrian Grand Prix,STR,40,66.829,64.832,,,14,0,+1 Lap,70,69.288
2019,9,Austrian Grand Prix,VER,13,65.879,63.807,63.835,63.439,1,26,Finished,71,67.475
2019,9,Austrian Grand Prix,VET,34,65.871,64.43,63.667,,4,12,Finished,71,67.676
2019,10,British Grand Prix,ALB,38,87.997,86.482,86.403,86.345,12,0,Finished,52,90.872
2019,10,British Grand Prix,BOT,25,86.732,85.75,85.672,85.093,2,18,Finished,52,87.406
2019,10,British Grand Prix,GAS,31,87.249,86.273,86.038,85.59,4,12,Finished,52,89.544
2019,10,British Grand Prix,GIO,28,88.294,86.449,86.519,,18,0,Spun off,19,92.464
2019,10,British Grand Prix,GRO,26,88.794,86.347,86.757,,19,0,Collision,9,94.35
2019,10,British Grand Prix,HAM,35,86.801,85.513,85.84,85.099,1,26,Finished,52,87.369
2019,10,British Grand Prix,HUL,34,88.217,86.568,86.397,86.386,10,1,Finished,52,89.949
2019,10,British Grand Prix,KUB,37,89.935,88.257,,,15,0,+1 Lap,51,91.509
2019,10,British Grand Prix,KVY,36,88.008,86.721,,,9,2,Finished,52,89.91
2019,10,British Grand Prix,LEC,30,86.929,85.533,85.546,85.172,3,15,Finished,52,89.313
2019,10,British Grand Prix,MAG,30,88.059,86.662,,,20,0,Collision,6,93.425
2019,10,British Grand Prix,NOR,38,87.546,86.079,86.385,86.224,11,0,Finished,52,89.636
2019,10,British Grand Prix,PER,32,88.002,86.649,86.928,,17,0,+1 Lap,51,89.456
2019,10,British Grand Prix,RAI,33,88.126,86.558,86.546,,8,4,Finished,52,90.034
2019,10,British Grand Prix,RIC,17,88.128,86.428,86.283,86.182,7,6,Finished,52,89.624
2019,10,British Grand Prix,RUS,11,90.514,87.789,,,14,0,+1 Lap,51,91.013
2019,10,British Grand Prix,SAI,39,87.987,86.203,86.578,,6,8,Finished,52,89.757
2019,10,British Grand Prix,STR,37,88.24,86.762,,,13,0,Finished,52,89.39
2019,10,British Grand Prix,VER,32,87.562,85.7,85.848,85.276,5,10,Finished,52,89.272
2019,10,British Grand Prix,VET,30,87.18,85.898,86.023,85.787,16,0,+1 Lap,51,88.733
2019,11,German Grand Prix,ALB,36,75.062,73.461,,,6,8,Finished,64,77.85
2019,11,German Grand Prix,BOT,30,74.111,73.075,72.424,72.129,15,0,Accident,57,78.272
2019,11,German Grand Prix,GAS,19,75.089,72.991,72.385,72.522,14,0,Collision,62,77.495
2019,11,German Grand Prix,GIO,31,75.406,73.17,72.786,,13,0,Finished,64,77.507
2019,11,German Grand Prix,GRO,33,74.179,73.146,72.769,72.851,7,6,Finished,64,78.811
2019,11,German Grand Prix,HAM,30,73.595,72.852,72.149,71.767,9,2,Finished,64,77.485
2019,11,German Grand Prix,HUL,26,74.472,73.186,72.766,73.126,16,0,Accident,40,89.576
2019,11,German Grand Prix,KUB,26,76.98,74.839,,,10,1,Finished,64,79.563
2019,11,German Grand Prix,KVY,39,74.8,73.278,73.135,,3,15,Finished,64,77.708
2019,11,German Grand Prix,LEC,33,73.449,72.229,72.344,,17,0,Accident,27,87.697
2019,11,German Grand Prix,MAG,28,75.47,73.103,72.789,,8,4,Finished,64,79.062
2019,11,German Grand Prix,NOR,29,75.247,73.333,,,18,0,Power loss,25,91.081
2019,11,German Grand Prix,PER,30,74.518,73.194,72.776,73.065,20,0,Spun off,2,112.843
2019,11,German Grand Prix,RAI,33,74.458,73.066,72.519,72.538,12,0,Finished,64,77.746
2019,11,German Grand Prix,RIC,33,75.01,73.131,72.799,,19,0,Exhaust,14,92.654
2019,11,German Grand Prix,RUS,27,76.9,74.721,,,11,0,Finished,64,79.3
2019,11,German Grand Prix,SAI,34,74.662,73.221,72.632,72.897,5,10,Finished,64,77.841
2019,11,German Grand Prix,STR,32,74.268,73.256,73.45,,4,12,Finished,64,77.831
2019,11,German Grand Prix,VER,23,74.133,72.593,72.427,72.113,1,26,Finished,64,76.645
2019,11,German Grand Prix,VET,30,73.573,,,,2,18,Finished,64,76.794
2019,12,Hungarian Grand Prix,ALB,2,,76.912,76.687,,10,1,+1 Lap,69,80.621
2019,12,Hungarian Grand Prix,BOT,18,78.184,76.078,75.669,74.59,8,4,+1 Lap,69,79.331
2019,12,Hungarian Grand Prix,GAS,16,77.854,76.716,76.393,75.45,6,8,+1 Lap,69,81.045
2019,12,Hungarian Grand Prix,GIO,25,78.909,76.894,76.804,,18,0,+2 Laps,68,83.134
2019,12,Hungarian Grand Prix,GRO,19,79.149,76.978,76.319,76.013,20,0,Water pressure,49,82.809
2019,12,Hungarian Grand Prix,HAM,15,77.995,76.068,75.548,74.769,1,25,Finished,70,78.528
2019,12,Hungarian Grand Prix,HUL,14,78.892,76.79,76.565,,12,0,+1 Lap,69,81.65
2019,12,Hungarian Grand Prix,KUB,15,80.439,78.324,,,19,0,+3 Laps,67,83.436
2019,12,Hungarian Grand Prix,KVY,22,78.957,76.75,76.692,,15,0,+2 Laps,68,81.932
2019,12,Hungarian Grand Prix,LEC,21,78.852,76.337,75.792,75.043,4,12,Finished,70,80.493
2019,12,Hungarian Grand Prix,MAG,21,79.178,76.122,77.081,,13,0,+1 Lap,69,81.008
2019,12,Hungarian Grand Prix,NOR,6,80.401,76.697,76.06,75.8,9,2,+1 Lap,69,81.188
2019,12,Hungarian Grand Prix,PER,13,79.721,77.109,,,11,0,+1 Lap,69,81.734
2019,12,Hungarian Grand Prix,RAI,25,78.682,76.506,76.518,76.041,7,6,+1 Lap,69,80.88
2019,12,Hungarian Grand Prix,RIC,13,78.597,77.257,,,14,0,+1 Lap,69,80.839
2019,12,Hungarian Grand Prix,RUS,14,79.889,77.031,,,16,0,+2 Laps,68,82.386
2019,12,Hungarian Grand Prix,SAI,22,79.398,76.493,76.308,75.852,5,10,+1 Lap,69,81.002
2019,12,Hungarian Grand Prix,STR,14,79.774,77.542,,,17,0,+2 Laps,68,80.603
2019,12,Hungarian Grand Prix,VER,12,77.909,75.817,75.573,74.572,2,19,Finished,70,77.103
2019,12,Hungarian Grand Prix,VET,24,79.254,76.452,75.885,75.071,3,15,Finished,70,79.786
2019,13,Belgian Grand Prix,ALB,21,105.771,105.528,105.799,,5,10,Finished,44,107.507
2019,13,Belgian Grand Prix,BOT,28,104.969,105.141,103.98,103.415,3,15,Finished,44,106.465
2019,13,Belgian Grand Prix,GAS,28,106.374,106.435,,,9,2,Finished,44,109.7
2019,13,Belgian Grand Prix,GIO,24,106.328,105.637,,,18,0,Accident,43,107.56
2019,13,Belgian Grand Prix,GRO,20,106.12,105.694,104.797,,13,0,+1 Lap,43,109.274
2019,13,Belgian Grand Prix,HAM,26,105.015,105.26,103.592,103.282,2,18,Finished,44,106.58
2019,13,Belgian Grand Prix,HUL,26,106.209,105.899,104.549,104.542,8,4,Finished,44,108.349
2019,13,Belgian Grand Prix,KUB,32,108.331,,,,17,0,+1 Lap,43,109.22
2019,13,Belgian Grand Prix,KVY,24,106.214,106.518,,,7,6,Finished,44,108.143
2019,13,Belgian Grand Prix,LEC,28,104.123,103.587,102.938,102.519,1,25,Finished,44,106.664
2019,13,Belgian Grand Prix,MAG,21,106.399,105.839,104.738,105.086,12,0,+1 Lap,43,108.677
2019,13,Belgian Grand Prix,NOR,29,106.258,106.154,104.847,,11,0,Engine,44,108.321
2019,13,Belgian Grand Prix,PER,25,105.117,105.732,104.707,104.706,6,8,Finished,44,108.781
2019,13,Belgian Grand Prix,RAI,25,105.708,105.842,104.14,104.557,16,0,+1 Lap,43,108.753
2019,13,Belgian Grand Prix,RIC,26,105.735,105.56,104.103,104.257,14,0,+1 Lap,43,110.451
2019,13,Belgian Grand Prix,RUS,30,107.887,107.548,,,15,0,+1 Lap,43,108.86
2019,13,Belgian Grand Prix,SAI,28,105.999,106.507,,,19,0,Power loss,1,194.682
2019,13,Belgian Grand Prix,STR,21,105.732,106.0,105.047,,10,1,Finished,44,108.357
2019,13,Belgian Grand Prix,VER,20,105.394,104.622,104.132,103.69,20,0,Accident,1,
2019,13,Belgian Grand Prix,VET,30,104.753,104.109,103.037,103.267,4,13,Finished,44,106.409
2019,14,Italian Grand Prix,ALB,30,81.589,80.382,80.021,,6,8,Finished,53,83.364
2019,14,Italian Grand Prix,BOT,34,81.347,80.156,80.018,79.354,2,18,Finished,53,82.859
2019,14,Italian Grand Prix,GAS,42,82.124,80.508,81.125,,11,0,+1 Lap,52,83.885
2019,14,Italian Grand Prix,GIO,35,83.065,80.657,80.517,,9,2,+1 Lap,52,84.503
2019,14,Italian Grand Prix,GRO,44,82.153,80.784,,,16,0,+1 Lap,52,84.985
2019,14,Italian Grand Prix,HAM,32,81.046,80.272,79.464,79.346,3,16,Finished,53,81.779
2019,14,Italian Grand Prix,HUL,37,82.338,80.155,80.275,80.049,5,10,Finished,53,83.641
2019,14,Italian Grand Prix,KUB,29,83.737,82.356,,,17,0,+2 Laps,51,84.989
2019,14,Italian Grand Prix,KVY,37,82.26,80.723,80.63,,19,0,Engine,30,85.772
2019,14,Italian Grand Prix,LEC,37,80.978,80.126,79.553,79.307,1,25,Finished,53,83.009
2019,14,Italian Grand Prix,MAG,42,82.511,80.616,80.615,,18,0,Hydraulics,43,84.443
2019,14,Italian Grand Prix,NOR,16,83.561,80.646,81.068,,10,1,+1 Lap,52,84.044
2019,14,Italian Grand Prix,PER,33,82.882,81.291,,,7,6,Finished,53,83.77
2019,14,Italian Grand Prix,RAI,35,82.523,80.634,80.515,,15,0,+1 Lap,52,84.419
2019,14,Italian Grand Prix,RIC,36,82.249,80.374,79.833,79.839,4,12,Finished,53,83.466
2019,14,Italian Grand Prix,RUS,23,84.313,81.8,,,14,0,+1 Lap,52,84.842
2019,14,Italian Grand Prix,SAI,32,82.482,80.413,80.202,80.455,20,0,Wheel,27,85.637
2019,14,Italian Grand Prix,STR,32,82.706,80.643,80.498,,12,0,+1 Lap,52,84.165
2019,14,Italian Grand Prix,VER,29,81.35,,,,8,4,Finished,53,83.143
2019,14,Italian Grand Prix,VET,39,81.179,80.378,79.715,79.457,13,0,+1 Lap,52,82.799
2019,15,Singapore Grand Prix,ALB,30,99.943,99.106,97.865,97.411,6,8,Finished,61,105.26
2019,15,Singapore Grand Prix,BOT,30,99.894,97.317,97.142,97.146,5,10,Finished,61,103.534
2019,15,Singapore Grand Prix,GAS,32,100.637,99.085,98.699,,8,4,Finished,61,105.769
2019,15,Singapore Grand Prix,GIO,35,101.128,99.272,98.697,,10,1,Finished,61,105.63
2019,15,Singapore Grand Prix,GRO,26,101.392,100.277,,,11,0,Finished,61,106.274
2019,15,Singapore Grand Prix,HAM,29,98.773,97.565,96.933,96.408,4,12,Finished,61,104.914
2019,15,Singapore Grand Prix,HUL,30,100.324,99.001,98.58,98.264,9,2,Finished,61,105.765
2019,15,Singapore Grand Prix,KUB,35,102.177,101.186,,,16,0,Finished,61,106.793
2019,15,Singapore Grand Prix,KVY,32,100.713,99.957,,,15,0,Finished,61,104.371
2019,15,Singapore Grand Prix,LEC,31,100.018,98.014,96.65,96.217,2,18,Finished,61,104.723
2019,15,Singapore Grand Prix,MAG,30,101.564,99.942,99.65,,17,0,Finished,61,102.301
2019,15,Singapore Grand Prix,NOR,35,100.361,98.606,97.572,98.329,7,6,Finished,61,105.716
2019,15,Singapore Grand Prix,PER,29,100.875,99.909,98.52,,19,0,Engine,43,106.683
2019,15,Singapore Grand Prix,RAI,28,101.232,99.454,98.858,,18,0,Collision,50,107.062
2019,15,Singapore Grand Prix,RIC,30,100.811,,,,14,0,Finished,61,105.915
2019,15,Singapore Grand Prix,RUS,35,101.445,100.867,,,20,0,Collision,35,108.285
2019,15,Singapore Grand Prix,SAI,33,100.145,98.882,97.982,97.818,12,0,Finished,61,105.969
2019,15,Singapore Grand Prix,STR,31,101.128,99.979,,,13,0,Finished,61,104.896
2019,15,Singapore Grand Prix,VER,29,98.957,98.54,97.089,96.813,3,15,Finished,61,105.176
2019,15,Singapore Grand Prix,VET,31,99.591,98.374,96.72,96.437,1,25,Finished,61,104.802
2019,16,Russian Grand Prix,ALB,18,95.216,99.197,,,5,10,Finished,53,96.762
2019,16,Russian Grand Prix,BOT,22,93.808,93.413,93.281,92.632,2,18,Finished,53,96.316
2019,16,Russian Grand Prix,GAS,26,94.971,94.456,93.95,,14,0,Finished,53,98.606
2019,16,Russian Grand Prix,GIO,29,96.004,94.755,94.037,,15,0,Finished,53,98.696
2019,16,Russian Grand Prix,GRO,31,95.593,94.283,93.643,93.517,20,0,Collision,1,
2019,16,Russian Grand Prix,HAM,32,93.96,93.23,93.134,92.03,1,26,Finished,53,95.761
2019,16,Russian Grand Prix,HUL,33,95.026,94.236,93.898,93.289,10,1,Finished,53,98.519
2019,16,Russian Grand Prix,KUB,36,97.838,96.474,,,16,0,Brakes,28,102.327
2019,16,Russian Grand Prix,KVY,38,95.337,99.544,,,12,0,Finished,53,98.228
2019,16,Russian Grand Prix,LEC,33,93.497,93.613,92.434,91.628,3,15,Finished,53,96.193
2019,16,Russian Grand Prix,MAG,26,95.351,93.889,94.082,,9,2,Finished,53,98.13
2019,16,Russian Grand Prix,NOR,33,95.223,94.201,93.725,93.301,8,4,Finished,53,98.301
2019,16,Russian Grand Prix,PER,31,94.998,94.336,93.958,,7,6,Finished,53,98.043
2019,16,Russian Grand Prix,RAI,34,95.374,94.84,,,13,0,Finished,53,98.589
2019,16,Russian Grand Prix,RIC,28,95.37,94.138,93.862,93.661,19,0,Collision,24,101.284
2019,16,Russian Grand Prix,RUS,38,96.785,95.356,,,17,0,Brakes,27,101.705
2019,16,Russian Grand Prix,SAI,29,95.635,94.184,93.807,93.222,6,8,Finished,53,98.02
2019,16,Russian Grand Prix,STR,31,95.176,94.287,94.233,,11,0,Finished,53,98.611
2019,16,Russian Grand Prix,VER,29,93.162,93.368,92.634,92.31,4,12,Finished,53,96.937
2019,16,Russian Grand Prix,VET,32,94.201,93.032,92.536,92.053,18,0,Power loss,26,98.245
2019,17,Japanese Grand Prix,ALB,34,88.402,89.351,88.156,87.851,4,12,Finished,53,92.775
2019,17,Japanese Grand Prix,BOT,33,87.785,88.896,87.688,87.293,1,25,Finished,53,91.862
2019,17,Japanese Grand Prix,GAS,34,89.354,89.411,88.779,88.836,7,6,+1 Lap,52,95.321
2019,17,Japanese Grand Prix,GIO,33,89.651,89.604,89.254,,14,0,+1 Lap,52,92.369
2019,17,Japanese Grand Prix,GRO,28,89.553,89.572,89.144,89.341,13,0,+1 Lap,52,94.988
2019,17,Japanese Grand Prix,HAM,34,87.885,88.735,87.826,87.302,3,16,Finished,53,90.983
2019,17,Japanese Grand Prix,HUL,29,90.334,89.619,90.112,,20,0,Disqualified,52,94.921
2019,17,Japanese Grand Prix,KUB,35,90.916,,,,17,0,+2 Laps,51,96.332
2019,17,Japanese Grand Prix,KVY,35,89.512,89.723,89.563,,10,1,+1 Lap,52,93.239
2019,17,Japanese Grand Prix,LEC,28,88.141,88.405,88.179,87.253,6,8,+1 Lap,52,91.611
2019,17,Japanese Grand Prix,MAG,31,89.749,,,,15,0,+1 Lap,52,91.732
2019,17,Japanese Grand Prix,NOR,35,89.358,88.873,88.571,88.464,11,0,+1 Lap,52,94.116
2019,17,Japanese Grand Prix,PER,28,89.299,90.344,,,8,4,+1 Lap,52,92.621
2019,17,Japanese Grand Prix,RAI,29,89.477,89.636,89.358,,12,0,+1 Lap,52,93.19
2019,17,Japanese Grand Prix,RIC,30,89.859,89.822,,,19,0,Disqualified,52,93.481
2019,17,Japanese Grand Prix,RUS,36,91.071,90.364,,,16,0,+2 Laps,51,95.458
2019,17,Japanese Grand Prix,SAI,29,89.051,89.018,88.577,88.304,5,10,Finished,53,93.563
2019,17,Japanese Grand Prix,STR,27,89.597,89.594,89.345,,9,2,+1 Lap,52,94.713
2019,17,Japanese Grand Prix,VER,24,88.066,88.754,88.499,87.851,18,0,Brakes,14,97.249
2019,17,Japanese Grand Prix,VET,37,88.376,88.988,88.174,87.064,2,18,Finished,53,92.122
2019,18,Mexican Grand Prix,ALB,5,81.665,76.175,76.574,75.336,5,10,Finished,71,79.325
2019,18,Mexican Grand Prix,BOT,39,77.221,77.062,75.852,75.338,3,15,Finished,71,79.494
2019,18,Mexican Grand Prix,GAS,39,78.003,77.065,76.679,76.586,9,2,+1 Lap,70,79.53
2019,18,Mexican Grand Prix,GIO,46,78.889,77.794,77.269,,14,0,+1 Lap,70,81.014
2019,18,Mexican Grand Prix,GRO,37,78.766,78.599,,,17,0,+2 Laps,69,81.581
2019,18,Mexican Grand Prix,HAM,35,77.57,76.424,75.721,75.262,1,25,Finished,71,79.461
2019,18,Mexican Grand Prix,HUL,23,78.261,77.608,76.885,,10,1,+1 Lap,70,80.791
2019,18,Mexican Grand Prix,KUB,37,80.18,80.179,,,18,0,+2 Laps,69,80.696
2019,18,Mexican Grand Prix,KVY,40,77.747,77.041,76.657,76.469,11,0,+1 Lap,70,79.905
2019,18,Mexican Grand Prix,LEC,34,77.072,76.364,76.219,75.024,4,13,Finished,71,79.232
2019,18,Mexican Grand Prix,MAG,37,79.306,78.436,,,15,0,+2 Laps,69,81.682
2019,18,Mexican Grand Prix,NOR,36,78.349,77.092,76.447,76.322,20,0,Withdrew,48,81.643
2019,18,Mexican Grand Prix,PER,34,78.366,77.465,76.687,,7,6,Finished,71,80.485
2019,18,Mexican Grand Prix,RAI,37,78.681,77.225,76.967,,19,0,Overheating,58,80.082
2019,18,Mexican Grand Prix,RIC,34,78.38,77.27,76.933,,8,4,Finished,71,80.146
2019,18,Mexican Grand Prix,RUS,36,79.968,78.823,,,16,0,+2 Laps,69,81.286
2019,18,Mexican Grand Prix,SAI,38,78.079,77.044,76.267,76.014,13,0,+1 Lap,70,80.311
2019,18,Mexican Grand Prix,STR,38,78.362,78.065,,,12,0,+1 Lap,70,80.922
2019,18,Mexican Grand Prix,VER,37,76.722,75.949,76.136,74.758,6,8,Finished,71,80.406
2019,18,Mexican Grand Prix,VET,35,76.607,76.696,75.914,75.17,2,18,Finished,71,79.381
2019,19,United States Grand Prix,ALB,32,94.234,93.984,92.898,92.548,5,10,Finished,56,98.029
2019,19,United States Grand Prix,BOT,34,94.045,93.75,93.16,92.029,1,25,Finished,56,96.957
2019,19,United States Grand Prix,GAS,31,94.509,93.556,93.715,93.601,16,0,Suspension,54,100.85
2019,19,United States Grand Prix,GIO,29,94.839,94.226,,,14,0,+1 Lap,55,99.964
2019,19,United States Grand Prix,GRO,4,95.789,94.161,94.158,,15,0,+1 Lap,55,101.27
2019,19,United States Grand Prix,HAM,34,93.232,93.454,93.045,92.321,2,18,Finished,56,98.446
2019,19,United States Grand Prix,HUL,32,94.988,94.092,93.815,,9,2,+1 Lap,55,98.437
2019,19,United States Grand Prix,KUB,33,97.283,95.889,,,19,0,Oil leak,31,103.83
2019,19,United States Grand Prix,KVY,36,94.975,94.138,93.989,,12,0,+1 Lap,55,98.969
2019,19,United States Grand Prix,LEC,33,93.533,93.988,92.76,92.137,4,13,Finished,56,96.169
2019,19,United States Grand Prix,MAG,28,95.442,93.812,93.979,,18,0,Brakes,53,100.347
2019,19,United States Grand Prix,NOR,30,94.882,93.353,93.316,93.175,7,6,Finished,56,98.074
2019,19,United States Grand Prix,PER,26,95.109,95.808,,,10,1,+1 Lap,55,100.165
2019,19,United States Grand Prix,RAI,34,95.387,94.369,,,11,0,+1 Lap,55,99.608
2019,19,United States Grand Prix,RIC,29,94.924,93.835,93.608,93.488,6,8,Finished,56,100.564
2019,19,United States Grand Prix,RUS,37,96.749,95.372,,,17,0,+2 Laps,54,101.239
2019,19,United States Grand Prix,SAI,34,94.667,93.916,93.422,92.847,8,4,+1 Lap,55,100.844
2019,19,United States Grand Prix,STR,29,94.744,93.921,94.1,,13,0,+1 Lap,55,100.38
2019,19,United States Grand Prix,VER,28,93.547,93.549,93.12,92.096,3,15,Finished,56,98.214
2019,19,United States Grand Prix,VET,35,93.89,93.766,93.782,92.041,20,0,Suspension,8,102.165
2019,20,Brazilian Grand Prix,ALB,31,70.275,68.503,68.117,67.935,14,0,Finished,71,71.087
2019,20,Brazilian Grand Prix,BOT,37,69.373,68.545,68.232,67.874,20,0,Power Unit,52,70.698
2019,20,Brazilian Grand Prix,GAS,26,70.352,68.909,68.77,68.837,2,18,Finished,71,72.425
2019,20,Brazilian Grand Prix,GIO,36,70.419,69.175,68.919,,5,10,Finished,71,73.02
2019,20,Brazilian Grand Prix,GRO,38,70.504,69.197,68.705,68.854,13,0,Finished,71,73.619
2019,20,Brazilian Grand Prix,HAM,39,69.44,68.614,68.088,67.699,7,6,Finished,71,71.082
2019,20,Brazilian Grand Prix,HUL,31,70.325,69.05,68.921,,15,0,Finished,71,72.934
2019,20,Brazilian Grand Prix,KUB,2,,70.614,,,16,0,+1 Lap,70,74.553
2019,20,Brazilian Grand Prix,KVY,34,70.424,69.32,,,10,1,Finished,71,72.385
2019,20,Brazilian Grand Prix,LEC,35,69.238,68.496,67.888,67.728,18,0,Collision,66,71.423
2019,20,Brazilian Grand Prix,MAG,38,70.143,68.875,68.803,69.037,11,0,Finished,71,73.262
2019,20,Brazilian Grand Prix,NOR,41,70.7,68.891,68.868,,8,4,Finished,71,72.328
2019,20,Brazilian Grand Prix,PER,31,70.443,69.288,69.035,,9,2,Finished,71,72.84
2019,20,Brazilian Grand Prix,RAI,39,70.21,69.276,68.858,68.984,4,12,Finished,71,73.135
2019,20,Brazilian Grand Prix,RIC,32,70.194,69.086,68.903,,6,8,Finished,71,72.733
2019,20,Brazilian Grand Prix,RUS,36,71.818,70.126,,,12,0,Finished,71,73.752
2019,20,Brazilian Grand Prix,SAI,38,70.31,,,,3,15,Finished,71,73.158
2019,20,Brazilian Grand Prix,STR,33,70.568,69.536,,,19,0,Suspension,66,72.603
2019,20,Brazilian Grand Prix,VER,33,69.351,68.242,67.503,67.508,1,25,Finished,71,70.862
2019,20,Brazilian Grand Prix,VET,30,69.217,68.556,68.05,67.631,17,0,Collision,66,71.384
2019,21,Abu Dhabi Grand Prix,ALB,30,97.288,96.102,96.718,95.682,6,8,Finished,55,102.219
2019,21,Abu Dhabi Grand Prix,BOT,29,96.256,96.2,95.674,94.973,4,12,Finished,55,99.715
2019,21,Abu Dhabi Grand Prix,GAS,36,97.77,97.198,97.089,,18,0,+2 Laps,53,102.414
2019,21,Abu Dhabi Grand Prix,GIO,32,98.464,98.114,,,16,0,+1 Lap,54,103.256
2019,21,Abu Dhabi Grand Prix,GRO,17,97.601,98.051,,,15,0,+1 Lap,54,103.666
2019,21,Abu Dhabi Grand Prix,HAM,33,96.566,95.851,95.634,94.779,1,26,Finished,55,99.283
2019,21,Abu Dhabi Grand Prix,HUL,29,98.122,97.506,96.859,96.71,12,0,+1 Lap,54,103.274
2019,21,Abu Dhabi Grand Prix,KUB,32,100.455,99.236,,,19,0,+2 Laps,53,104.5
2019,21,Abu Dhabi Grand Prix,KVY,34,97.651,97.683,97.141,,9,2,+1 Lap,54,102.222
2019,21,Abu Dhabi Grand Prix,LEC,30,96.642,96.478,95.543,95.219,3,15,Finished,55,100.442
2019,21,Abu Dhabi Grand Prix,MAG,31,98.08,97.71,97.254,,14,0,+1 Lap,54,103.79
2019,21,Abu Dhabi Grand Prix,NOR,32,97.918,97.545,96.764,96.436,8,4,+1 Lap,54,103.026
2019,21,Abu Dhabi Grand Prix,PER,32,97.637,96.961,97.055,,7,6,+1 Lap,54,102.639
2019,21,Abu Dhabi Grand Prix,RAI,30,98.415,98.383,,,13,0,+1 Lap,54,103.142
2019,21,Abu Dhabi Grand Prix,RIC,26,98.4,97.106,96.785,96.456,11,0,+1 Lap,54,101.19
2019,21,Abu Dhabi Grand Prix,RUS,32,99.512,98.717,,,17,0,+1 Lap,54,103.074
2019,21,Abu Dhabi Grand Prix,SAI,32,97.834,97.358,96.308,96.459,10,1,+1 Lap,54,101.294
2019,21,Abu Dhabi Grand Prix,STR,32,97.985,97.528,97.103,,20,0,Brakes,45,103.326
2019,21,Abu Dhabi Grand Prix,VER,30,96.807,96.39,96.275,95.139,2,18,Finished,55,101.119
2019,21,Abu Dhabi Grand Prix,VET,28,96.691,96.963,95.786,95.339,5,10,Finished,55,100.128
2020,1,Austrian Grand Prix,ALB,47,65.453,64.661,63.746,63.868,13,0,Electronics,63,68.432
2020,1,Austrian Grand Prix,BOT,37,64.501,64.111,63.015,62.939,1,25,Finished,68,67.657
2020,1,Austrian Grand Prix,GAS,51,66.016,64.603,64.305,,7,6,Finished,67,69.025
2020,1,Austrian Grand Prix,GIO,49,65.608,65.175,,,9,2,Finished,67,68.796
2020,1,Austrian Grand Prix,GRO,50,65.908,65.094,64.691,,16,0,Brakes,44,70.228
2020,1,Austrian Grand Prix,HAM,42,64.304,64.198,63.096,62.951,4,12,Finished,67,67.712
2020,1,Austrian Grand Prix,KVY,34,65.443,65.031,64.431,,12,0,Suspension,65,69.135
2020,1,Austrian Grand Prix,LAT,45,67.124,65.757,,,11,0,Finished,67,69.662
